data,mean,temp_arg,temp_arg_max,temp_arg_min
2021-12-09,16586.583333333336,22.6,30.133333329999996,15.06666667
2021-12-10,16843.458333333332,22.5,30.0,15.0
2021-12-11,15515.125000000002,23.4,31.2,15.6
2021-12-12,14743.91666666667,24.1,32.13333333,16.06666667
2021-12-13,15668.666666666666,23.1,30.8,15.4
2021-12-14,16054.041666666668,19.6,26.133333329999996,13.06666667
2021-12-15,17506.125,22.1,29.46666667,14.73333333
2021-12-16,17633.208333333332,20.6,27.46666667,13.73333333
2021-12-17,18568.45833333333,21.7,28.933333330000004,14.46666667
2021-12-18,17102.750000000004,23.9,31.86666667,15.93333333
2021-12-19,17139.375000000004,25.7,34.26666667,17.133333329999996
2021-12-20,19905.375000000004,24.8,33.06666667,16.53333333
2021-12-21,20528.708333333336,24.6,32.8,16.4
2021-12-22,20141.041666666664,24.8,33.06666667,16.53333333
2021-12-23,19929.499999999996,24.9,33.2,16.6
2021-12-24,19754.999999999996,28.1,37.46666667,18.73333333
2021-12-25,17463.666666666668,23.8,31.73333333,15.866666669999999
2021-12-26,17232.416666666668,23.4,31.2,15.6
2021-12-27,20879.708333333336,25.2,33.6,16.8
2021-12-28,21070.91666666667,28.1,37.46666667,18.73333333
2021-12-29,22094.666666666668,30.5,40.66666667,20.33333333
2021-12-30,21668.999999999996,29.2,38.93333333,19.46666667
2021-12-31,20382.958333333332,26.1,34.8,17.4
2022-01-01,17997.833333333332,23.5,31.33333333,15.66666667
2022-01-02,16945.416666666664,25.8,34.4,17.2
2022-01-03,20364.583333333336,29.1,38.8,19.4
2022-01-04,20945.625000000004,25.0,33.33333333,16.66666667
2022-01-05,18767.583333333332,20.2,26.93333333,13.46666667
2022-01-06,17950.041666666664,21.7,28.93333333,14.46666667
2022-01-07,18249.75,24.7,32.93333333,16.46666667
2022-01-08,17752.95833333333,25.4,33.86666667,16.93333333
2022-01-09,17695.70833333334,25.9,34.53333333,17.26666667
2022-01-10,20857.541666666664,28.6,38.13333333,19.066666669999996
2022-01-11,22474.083333333336,31.1,41.46666667,20.73333333
2022-01-12,23201.375,26.3,35.06666667,17.53333333
2022-01-13,23568.875,29.9,39.86666667,19.933333330000004
2022-01-14,23624.875000000004,33.4,44.53333333,22.26666667
2022-01-15,22564.95833333333,32.1,42.8,21.4
2022-01-16,22589.75,26.0,34.66666667,17.33333333
2022-01-17,18070.791666666668,22.1,29.46666667,14.73333333
2022-01-18,17759.749999999993,22.5,30.0,15.0
2022-01-19,17161.75,23.4,31.2,15.6
2022-01-20,17830.833333333336,25.1,33.46666667,16.73333333
2022-01-21,19793.583333333325,25.1,33.46666667,16.73333333
2022-01-22,19098.333333333336,22.2,29.6,14.8
2022-01-23,17357.833333333332,22.6,30.13333333,15.06666667
2022-01-24,17742.625,24.2,32.26666667,16.13333333
2022-01-25,18402.458333333336,25.2,33.6,16.8
2022-01-26,20129.66666666666,23.2,30.93333333,15.46666667
2022-01-27,16568.333333333336,17.8,23.73333333,11.86666667
2022-01-28,16239.916666666668,19.2,25.6,12.8
2022-01-29,15323.500000000002,23.3,31.06666667,15.53333333
2022-01-30,15761.416666666668,25.2,33.6,16.8
2022-01-31,17522.875,21.8,29.06666667,14.53333333
2022-02-01,18258.70833333333,20.3,27.06666667,13.53333333
2022-02-02,20224.166666666664,27.2,36.26666667,18.133333329999996
2022-02-03,18482.875,22.5,30.0,15.0
2022-02-04,17900.708333333336,21.6,28.8,14.4
2022-02-05,15358.291666666666,18.7,24.933333330000004,12.46666667
2022-02-06,13127.958333333332,17.2,22.933333330000004,11.46666667
2022-02-07,15181.708333333332,18.7,24.93333333,12.46666667
2022-02-08,16187.75,19.2,25.6,12.8
2022-02-09,17208.833333333336,21.5,28.66666667,14.33333333
2022-02-10,18270.375,24.4,32.53333333,16.26666667
2022-02-11,17737.33333333334,20.9,27.866666670000004,13.93333333
2022-02-12,14487.125,16.9,22.53333333,11.26666667
2022-02-13,12214.708333333336,16.9,22.53333333,11.26666667
2022-02-14,16240.75,22.5,30.0,15.0
2022-02-15,18829.458333333332,26.4,35.2,17.6
2022-02-16,19861.958333333332,27.8,37.06666667,18.53333333
2022-02-17,18799.041666666664,20.3,27.06666667,13.53333333
2022-02-18,18255.541666666664,19.7,26.26666667,13.13333333
2022-02-19,16646.0,23.9,31.866666670000004,15.93333333
2022-02-20,16074.708333333332,19.6,26.133333329999996,13.06666667
2022-02-21,16380.29166666667,21.2,28.26666667,14.13333333
2022-02-22,16131.66666666667,20.4,27.2,13.6
2022-02-23,17149.166666666664,20.4,27.2,13.6
2022-02-24,16904.999999999996,20.8,27.73333333,13.866666669999999
2022-02-25,17530.375000000004,20.0,26.66666667,13.33333333
2022-02-26,16366.875000000002,23.5,31.33333333,15.66666667
2022-02-27,15757.791666666668,22.4,29.866666670000004,14.93333333
2022-02-28,15837.000000000002,20.5,27.33333333,13.66666667
2022-03-01,15247.208333333334,19.4,25.866666670000004,12.93333333
2022-03-02,16066.666666666664,23.3,31.06666667,15.53333333
2022-03-03,18245.166666666664,21.8,29.06666667,14.53333333
2022-03-04,18233.375,23.8,31.73333333,15.86666667
2022-03-05,16516.249999999996,23.1,30.8,15.4
2022-03-06,15571.166666666666,21.6,28.8,14.4
2022-03-07,16859.416666666668,21.2,28.26666667,14.13333333
2022-03-08,16552.666666666664,20.8,27.73333333,13.86666667
2022-03-09,16230.541666666662,18.7,24.93333333,12.46666667
2022-03-10,15258.083333333334,19.0,25.33333333,12.66666667
2022-03-11,15346.291666666666,16.9,22.53333333,11.26666667
2022-03-12,13700.333333333332,16.8,22.4,11.2
2022-03-13,12888.875000000002,17.0,22.66666667,11.33333333
2022-03-14,15481.583333333336,21.2,28.26666667,14.13333333
2022-03-15,16955.125,23.9,31.866666670000004,15.93333333
2022-03-16,17308.458333333332,24.7,32.93333333,16.46666667
2022-03-17,17549.53623188406,24.6,32.8,16.4
2022-03-18,16012.124999999996,16.3,21.73333333,10.866666669999999
2022-03-19,14097.374999999998,13.1,17.46666667,8.733333333
2022-03-20,12952.541666666666,14.9,19.866666670000004,9.933333333
2022-03-21,14622.5,18.8,25.06666667,12.53333333
2022-03-22,14890.499999999998,20.7,27.6,13.8
2022-03-23,15525.75,22.5,30.0,15.0
2022-03-24,14169.708333333332,15.6,20.8,10.4
2022-03-25,15063.958333333336,14.6,19.46666667,9.733333333
2022-03-26,13821.416666666666,18.5,24.66666667,12.33333333
2022-03-27,13121.041666666668,18.2,24.26666667,12.133333330000001
2022-03-28,15433.375,20.7,27.6,13.8
2022-03-29,15473.583333333334,21.5,28.66666667,14.33333333
2022-03-30,15223.70833333333,11.8,15.73333333,7.866666666999999
2022-03-31,15000.333333333334,11.3,15.06666667,7.533333333
2022-04-01,15099.791666666666,13.1,17.46666667,8.733333333
2022-04-02,13269.791666666666,16.7,22.26666667,11.133333330000001
2022-04-03,13074.625000000002,18.3,24.4,12.2
2022-04-04,14419.374999999998,13.8,18.4,9.2
2022-04-05,15249.124999999996,15.8,21.06666667,10.53333333
2022-04-06,15489.583333333332,19.1,25.46666667,12.73333333
2022-04-07,15653.500000000004,19.9,26.53333333,13.26666667
2022-04-08,15423.708333333332,19.3,25.73333333,12.86666667
2022-04-09,14422.083333333334,18.2,24.26666667,12.13333333
2022-04-10,13575.833333333334,19.9,26.53333333,13.26666667
2022-04-11,15116.791666666664,17.7,23.6,11.8
2022-04-12,15077.083333333334,14.4,19.2,9.6
2022-04-13,15171.70833333333,12.1,16.13333333,8.066666667
2022-04-14,14210.416666666666,13.1,17.46666667,8.733333333
2022-04-15,13351.791666666666,13.7,18.26666667,9.133333333
2022-04-16,13703.875000000004,14.6,19.46666667,9.733333333
2022-04-17,12910.625,17.4,23.2,11.6
2022-04-18,15005.249999999998,18.6,24.8,12.4
2022-04-19,14975.791666666664,18.9,25.2,12.6
2022-04-20,15375.874999999998,17.3,23.06666667,11.53333333
2022-04-21,15177.749999999998,15.2,20.26666667,10.13333333
2022-04-22,15396.250000000004,13.6,18.133333329999996,9.066666667
2022-04-23,14169.25,13.4,17.866666670000004,8.933333333
2022-04-24,13586.583333333334,19.3,25.73333333,12.86666667
2022-04-25,15321.416666666664,20.9,27.86666667,13.93333333
2022-04-26,16046.416666666666,21.0,28.0,14.0
2022-04-27,15635.041666666666,17.4,23.2,11.6
2022-04-28,16469.583333333336,11.2,14.93333333,7.466666667
2022-04-29,16288.375,7.3,9.733333333,4.866666667
2022-04-30,14931.916666666668,9.9,13.2,6.6
2022-05-01,13717.041666666666,11.3,15.06666667,7.533333333
2022-05-02,15384.166666666664,10.1,13.46666667,6.733333333
2022-05-03,16363.583333333334,9.2,12.26666667,6.133333333
2022-05-04,15161.333333333336,10.3,13.73333333,6.866666666999999
2022-05-05,16646.041666666668,14.9,19.866666670000004,9.933333333
2022-05-06,16120.583333333336,17.3,23.066666669999996,11.53333333
2022-05-07,14670.041666666668,17.4,23.2,11.6
2022-05-08,13494.500000000002,17.8,23.73333333,11.86666667
2022-05-09,14978.291666666664,14.4,19.2,9.6
2022-05-10,15615.458333333334,14.0,18.66666667,9.333333333
2022-05-11,15829.33333333333,12.4,16.53333333,8.266666667
2022-05-12,16283.416666666668,10.4,13.86666667,6.933333332999999
2022-05-13,16093.541666666666,13.7,18.26666667,9.133333333
2022-05-14,15917.791666666662,13.9,18.53333333,9.266666667
2022-05-15,14541.875000000004,10.3,13.73333333,6.866666667
2022-05-16,17119.958333333336,11.8,15.73333333,7.866666667
2022-05-17,18851.125,11.2,14.93333333,7.466666667
2022-05-18,17201.875,10.1,13.46666667,6.733333333
2022-05-19,18490.875,7.4,9.866666667,4.933333333
2022-05-20,17701.833333333332,12.3,16.4,8.2
2022-05-21,16251.083333333332,14.1,18.8,9.4
2022-05-22,14850.625000000002,9.6,12.8,6.4
2022-05-23,17128.25,13.6,18.13333333,9.066666667
2022-05-24,16907.833333333336,15.5,20.66666667,10.33333333
2022-05-25,15937.54166666667,9.7,12.93333333,6.466666667
2022-05-26,18323.833333333332,7.4,9.866666667,4.933333333
2022-05-27,18417.208333333336,9.4,12.53333333,6.266666667
2022-05-28,17506.5,8.9,11.866666669999999,5.933333333
2022-05-29,17092.541666666668,7.2,9.6,4.8
2022-05-30,19470.625,4.2,5.6,2.8
2022-05-31,20422.249999999996,3.3,4.4,2.2
2022-06-01,21102.208333333336,4.9,6.533333333,3.266666667
2022-06-02,21003.5,4.7,6.266666667,3.133333333
2022-06-03,20316.374999999996,5.4,7.2,3.6
2022-06-04,18299.875,10.3,13.73333333,6.866666666999999
2022-06-05,16810.25,6.6,8.8,4.4
2022-06-06,18837.666666666668,7.7,10.266666669999998,5.133333333
2022-06-07,18773.708333333332,10.0,13.33333333,6.666666667
2022-06-08,18834.333333333332,8.3,11.06666667,5.533333333
2022-06-09,19580.458333333336,8.7,11.6,5.8
2022-06-10,20610.125000000004,5.3,7.066666667,3.5333333329999994
2022-06-11,18485.25,5.3,7.066666667,3.5333333329999994
2022-06-12,17770.791666666668,7.3,9.733333333,4.866666667
2022-06-13,19544.041666666664,10.6,14.13333333,7.066666667
2022-06-14,18685.166666666668,12.7,16.93333333,8.466666667
2022-06-15,18681.083333333332,10.4,13.86666667,6.933333333
2022-06-16,18341.916666666664,8.8,11.733333330000002,5.866666667
2022-06-17,17572.04166666667,6.7,8.933333333,4.466666667
2022-06-18,18288.5,7.8,10.4,5.2
2022-06-19,17173.416666666664,11.3,15.06666667,7.533333333
2022-06-20,17561.791666666664,8.7,11.6,5.8
2022-06-21,19078.5,9.6,12.8,6.4
2022-06-22,20466.625000000004,5.4,7.2,3.6
2022-06-23,21418.041666666668,6.7,8.933333333,4.466666667
2022-06-24,21335.833333333332,8.3,11.06666667,5.533333333
2022-06-25,19426.958333333332,4.7,6.266666667,3.133333333
2022-06-26,18585.458333333336,6.5,8.666666667,4.333333333
2022-06-27,20098.0,9.4,12.53333333,6.266666667
2022-06-28,20702.499999999993,10.7,14.266666669999998,7.133333333
2022-06-29,19729.41666666667,13.5,18.0,9.0
2022-06-30,19722.75,11.6,15.46666667,7.733333333
2022-07-01,19212.499999999996,10.1,13.46666667,6.733333333
2022-07-02,18350.458333333332,8.2,10.93333333,5.466666667
2022-07-03,16657.458333333336,4.2,5.6,2.8
2022-07-04,19055.958333333336,9.4,12.53333333,6.266666667
2022-07-05,19600.25,11.3,15.06666667,7.533333333
2022-07-06,18624.833333333336,11.6,15.46666667,7.733333333
2022-07-07,19604.625,9.0,12.0,6.0
2022-07-08,19579.291666666668,7.1,9.466666667,4.733333333
2022-07-09,17392.375000000004,14.3,19.066666669999996,9.533333333
2022-07-10,15999.208333333332,17.6,23.46666667,11.73333333
2022-07-11,18934.70833333334,10.1,13.46666667,6.733333333
2022-07-12,19913.791666666668,5.4,7.2,3.6
2022-07-13,19368.291666666668,10.5,14.0,7.0
2022-07-14,19778.125,11.3,15.06666667,7.533333333
2022-07-15,19766.458333333336,9.8,13.06666667,6.533333333
2022-07-16,18749.416666666664,9.3,12.4,6.2
2022-07-17,17797.416666666664,7.1,9.466666667,4.733333333
2022-07-18,19861.75,9.9,13.2,6.6
2022-07-19,19540.29166666667,7.1,9.466666667,4.733333333
2022-07-20,18780.125,13.9,18.53333333,9.266666667
2022-07-21,18878.041666666668,10.8,14.4,7.2
2022-07-22,17482.333333333336,8.6,11.46666667,5.733333333
2022-07-23,15670.291666666666,13.3,17.73333333,8.866666667
2022-07-24,14909.125,15.1,20.13333333,10.06666667
2022-07-25,17143.708333333332,13.2,17.6,8.8
2022-07-26,17255.291666666664,17.2,22.933333330000004,11.46666667
2022-07-27,17461.0,17.2,22.933333330000004,11.46666667
2022-07-28,17097.208333333332,12.3,16.4,8.2
2022-07-29,17393.583333333336,9.7,12.93333333,6.466666667
2022-07-30,15879.916666666668,13.2,17.6,8.8
2022-07-31,15101.583333333332,12.3,16.4,8.2
2022-08-01,17072.624999999996,9.2,12.26666667,6.133333333000001
2022-08-02,16854.5,12.2,16.26666667,8.133333333
2022-08-03,17303.458333333332,11.5,15.33333333,7.666666667
2022-08-04,17908.958333333332,8.5,11.33333333,5.666666667
2022-08-05,18328.500000000004,7.8,10.4,5.2
2022-08-06,16706.083333333336,9.7,12.93333333,6.466666667
2022-08-07,16014.375,9.5,12.66666667,6.333333333
2022-08-08,19152.916666666664,9.1,12.133333330000001,6.066666667
2022-08-09,19249.958333333332,9.7,12.93333333,6.466666667
2022-08-10,18797.791666666664,10.0,13.33333333,6.666666667
2022-08-11,18091.916666666664,12.8,17.06666667,8.533333333
2022-08-12,17317.875,14.4,19.2,9.6
2022-08-13,15633.541666666668,15.6,20.8,10.4
2022-08-14,13869.333333333336,18.4,24.53333333,12.26666667
2022-08-15,14253.625000000002,13.5,18.0,9.0
2022-08-16,16629.708333333336,12.4,16.53333333,8.266666667
2022-08-17,18002.916666666668,10.6,14.133333330000001,7.066666667
2022-08-18,18623.333333333336,6.4,8.533333333,4.266666667
2022-08-19,17720.70833333333,9.4,12.53333333,6.266666667
2022-08-20,17005.41666666667,11.7,15.6,7.8
2022-08-21,15748.208333333334,9.7,12.93333333,6.466666667
2022-08-22,16942.541666666668,11.1,14.8,7.4
2022-08-23,16697.45833333333,14.2,18.933333330000004,9.466666667
2022-08-24,16281.374999999998,16.7,22.26666667,11.133333330000001
2022-08-25,15089.375000000004,18.6,24.8,12.4
2022-08-26,15759.666666666666,16.0,21.33333333,10.66666667
2022-08-27,15072.333333333336,16.0,21.33333333,10.66666667
2022-08-28,14332.541666666664,6.2,8.266666667,4.133333333
2022-08-29,16953.166666666668,8.6,11.46666667,5.733333333
2022-08-30,17168.583333333332,12.7,16.93333333,8.466666667
2022-08-31,16550.124999999996,15.0,20.0,10.0
2022-09-01,15898.708333333332,15.2,20.26666667,10.13333333
2022-09-02,15695.5,10.8,14.4,7.2
2022-09-03,14794.833333333332,10.1,13.46666667,6.733333333
2022-09-04,13628.791666666662,15.0,20.0,10.0
2022-09-05,15360.625,15.8,21.06666667,10.53333333
2022-09-06,15485.124999999998,14.0,18.66666667,9.333333333
2022-09-07,14927.666666666664,18.5,24.66666667,12.33333333
2022-09-08,15264.250000000002,16.9,22.53333333,11.26666667
2022-09-09,15876.333333333332,9.3,12.4,6.2
2022-09-10,14889.125000000002,9.7,12.93333333,6.466666667
2022-09-11,14022.916666666664,12.2,16.26666667,8.133333333
2022-09-12,15695.875,13.5,18.0,9.0
2022-09-13,15584.041666666666,10.9,14.53333333,7.266666667
2022-09-14,15445.208333333338,11.8,15.73333333,7.866666667
2022-09-15,15560.958333333334,16.1,21.46666667,10.73333333
2022-09-16,15179.541666666672,18.4,24.53333333,12.26666667
2022-09-17,13992.5,20.3,27.06666667,13.53333333
2022-09-18,13191.5,18.8,25.06666667,12.53333333
2022-09-19,14997.083333333334,16.6,22.133333329999996,11.06666667
2022-09-20,15824.708333333336,11.6,15.46666667,7.733333333
2022-09-21,16210.166666666666,13.4,17.866666670000004,8.933333333
2022-09-22,15559.666666666666,12.3,16.4,8.2
2022-09-23,15537.125,11.1,14.8,7.4
2022-09-24,14204.0,16.1,21.46666667,10.73333333
2022-09-25,12994.791666666666,15.2,20.26666667,10.13333333
2022-09-26,14959.666666666664,15.5,20.66666667,10.33333333
2022-09-27,14940.958333333336,16.7,22.26666667,11.13333333
2022-09-28,15037.958333333336,12.4,16.53333333,8.266666667
2022-09-29,15287.583333333332,12.9,17.2,8.6
2022-09-30,15212.45833333333,14.1,18.8,9.4
2022-10-01,13560.958333333334,15.2,20.26666667,10.13333333
2022-10-02,12386.500000000002,17.0,22.66666667,11.33333333
2022-10-03,14547.375,13.9,18.53333333,9.266666667
2022-10-04,14968.166666666664,15.2,20.26666667,10.133333330000001
2022-10-05,15220.874999999996,17.6,23.46666667,11.73333333
2022-10-06,14907.5,15.8,21.066666669999996,10.53333333
2022-10-07,13542.749999999998,19.6,26.13333333,13.06666667
2022-10-08,13608.375000000005,14.3,19.066666669999996,9.533333333
2022-10-09,12598.124999999998,11.2,14.93333333,7.466666667
2022-10-10,13598.624999999996,12.1,16.13333333,8.066666667
2022-10-11,14659.95833333333,15.7,20.933333330000004,10.46666667
2022-10-12,15023.541666666668,19.5,26.0,13.0
2022-10-13,14941.750000000004,15.3,20.4,10.2
2022-10-14,14851.541666666666,13.1,17.46666667,8.733333333
2022-10-15,13558.833333333332,12.9,17.2,8.6
2022-10-16,13081.499999999998,13.3,17.73333333,8.866666667
2022-10-17,14865.208333333332,15.6,20.8,10.4
2022-10-18,14792.583333333334,18.6,24.8,12.4
2022-10-19,15064.625,19.6,26.13333333,13.06666667
2022-10-20,15187.25,20.9,27.86666667,13.93333333
2022-10-21,14843.916666666666,17.1,22.8,11.4
2022-10-22,13724.333333333334,11.7,15.6,7.8
2022-10-23,13076.208333333336,13.8,18.4,9.2
2022-10-24,14628.166666666668,18.8,25.066666669999996,12.53333333
2022-10-25,15450.20833333333,21.7,28.933333330000004,14.46666667
2022-10-26,15535.58333333333,19.2,25.6,12.8
2022-10-27,15490.333333333334,19.7,26.26666667,13.133333330000001
2022-10-28,15941.166666666666,25.0,33.33333333,16.66666667
2022-10-29,15455.583333333332,23.1,30.8,15.4
2022-10-30,14284.70833333333,14.1,18.8,9.4
2022-10-31,14802.166666666668,11.6,15.46666667,7.733333333
2022-11-01,14649.583333333332,12.8,17.06666667,8.533333333
2022-11-02,14832.833333333332,20.5,27.33333333,13.66666667
2022-11-03,15029.124999999998,18.3,24.4,12.2
2022-11-04,15232.5,18.9,25.2,12.6
2022-11-05,13675.75,20.1,26.8,13.4
2022-11-06,13234.625,20.5,27.33333333,13.66666667
2022-11-07,15536.666666666668,20.9,27.86666667,13.93333333
2022-11-08,16467.875,21.1,28.133333329999996,14.06666667
2022-11-09,16132.83333333333,21.8,29.06666667,14.53333333
2022-11-10,16063.499999999998,22.7,30.26666667,15.13333333
2022-11-11,16306.124999999998,23.2,30.93333333,15.46666667
2022-11-12,15380.58333333333,23.4,31.2,15.6
2022-11-13,13644.166666666668,22.0,29.33333333,14.66666667
2022-11-14,14817.58333333333,18.5,24.66666667,12.33333333
2022-11-15,15523.416666666668,22.9,30.53333333,15.26666667
2022-11-16,17680.875000000004,26.8,35.73333333,17.866666670000004
2022-11-17,19719.083333333332,26.1,34.8,17.4
2022-11-18,19716.0,26.2,34.93333333,17.46666667
2022-11-19,18515.875,28.0,37.33333333,18.66666667
2022-11-20,15631.875,22.4,29.866666670000004,14.93333333
2022-11-21,13381.958333333334,16.1,21.46666667,10.73333333
2022-11-22,14831.41666666667,17.6,23.46666667,11.73333333
2022-11-23,16245.125000000004,24.0,32.0,16.0
2022-11-24,18731.541666666668,27.8,37.06666667,18.53333333
2022-11-25,19815.125000000004,21.7,28.93333333,14.46666667
2022-11-26,19022.58333333334,26.1,34.8,17.4
2022-11-27,18691.791666666664,27.0,36.0,18.0
2022-11-28,21157.875,27.7,36.93333333,18.46666667
2022-11-29,22686.583333333332,28.6,38.13333333,19.06666667
2022-11-30,20107.66666666667,23.8,31.73333333,15.86666667
2022-12-01,18247.125,19.9,26.53333333,13.26666667
2022-12-02,17274.875,20.0,26.66666667,13.33333333
2022-12-03,16940.833333333336,21.1,28.133333329999996,14.06666667
2022-12-04,17276.083333333332,24.5,32.66666667,16.33333333
2022-12-05,21398.124999999996,28.8,38.4,19.2
2022-12-06,23313.333333333336,30.0,40.0,20.0
2022-12-07,23959.66666666666,29.2,38.93333333,19.46666667
2022-12-08,22971.416666666675,27.5,36.66666667,18.33333333
2022-12-09,21244.416666666668,28.4,37.86666667,18.93333333
2022-12-10,21779.625,25.4,33.86666667,16.93333333
2022-12-11,19132.874999999996,27.4,36.53333333,18.26666667
2022-12-12,19738.708333333336,20.8,27.73333333,13.86666667
2022-12-13,20762.45833333333,21.3,28.4,14.2
2022-12-14,21349.666666666668,26.8,35.73333333,17.866666670000004
2022-12-15,19409.625000000004,22.6,30.133333329999996,15.06666667
2022-12-16,17805.333333333336,19.1,25.46666667,12.73333333
2022-12-17,13992.5,19.8,26.4,13.2
2022-12-18,14568.333333333334,23.7,31.6,15.8
2022-12-19,18064.791666666668,24.9,33.2,16.6
2022-12-20,19927.0,25.8,34.4,17.2
2022-12-21,20732.083333333332,25.7,34.26666667,17.133333329999996
2022-12-22,21881.833333333336,26.7,35.6,17.8
2022-12-23,19167.083333333332,24.3,32.4,16.2
2022-12-24,15015.79166666667,19.0,25.33333333,12.66666667
2022-12-25,13013.375000000002,16.9,22.53333333,11.26666667
2022-12-26,15111.874999999998,21.8,29.06666667,14.53333333
2022-12-27,17021.749999999996,25.4,33.86666667,16.93333333
2022-12-28,17159.374999999996,24.7,32.93333333,16.46666667
2022-12-29,18641.541666666664,22.8,30.4,15.2
2022-12-30,19471.79166666666,29.5,39.33333333,19.66666667
2022-12-31,17516.083333333332,26.0,34.66666667,17.33333333
2023-01-01,15836.25,21.6,28.8,14.4
2023-01-02,17254.916666666668,22.8,30.4,15.2
2023-01-03,17195.25,25.3,33.73333333,16.86666667
2023-01-04,18187.333333333336,23.0,30.66666667,15.33333333
2023-01-05,19924.958333333336,26.6,35.46666667,17.73333333
2023-01-06,20846.208333333336,28.3,37.73333333,18.866666670000004
2023-01-07,20448.0,27.4,36.53333333,18.26666667
2023-01-08,18963.541666666664,26.8,35.73333333,17.866666670000004
2023-01-09,21911.749999999996,26.6,35.46666667,17.73333333
2023-01-10,22866.833333333336,27.3,36.4,18.2
2023-01-11,20975.958333333332,23.0,30.66666667,15.33333333
2023-01-12,18426.708333333332,21.5,28.66666667,14.33333333
2023-01-13,18044.333333333336,23.2,30.93333333,15.46666667
2023-01-14,17011.583333333336,24.7,32.93333333,16.46666667
2023-01-15,17082.0,27.6,36.8,18.4
2023-01-16,21702.874999999996,30.4,40.53333333,20.26666667
2023-01-17,22525.791666666668,30.7,40.93333333,20.46666667
2023-01-18,21265.124999999996,26.7,35.6,17.8
2023-01-19,21414.416666666668,28.1,37.46666667,18.73333333
2023-01-20,22972.583333333332,25.3,33.73333333,16.86666667
2023-01-21,19846.25,24.8,33.06666667,16.53333333
2023-01-22,17265.708333333332,26.2,34.93333333,17.46666667
2023-01-23,21191.45833333333,26.3,35.06666667,17.53333333
2023-01-24,21727.458333333332,28.1,37.46666667,18.73333333
2023-01-25,20143.041666666668,26.0,34.66666667,17.33333333
2023-01-26,20897.666666666664,28.4,37.86666667,18.93333333
2023-01-27,20591.874999999996,23.4,31.2,15.6
2023-01-28,17388.75,24.3,32.4,16.2
2023-01-29,17789.666666666664,25.3,33.73333333,16.86666667
2023-01-30,20407.083333333332,24.1,32.13333333,16.06666667
2023-01-31,20880.708333333336,25.4,33.86666667,16.93333333
2023-02-01,22182.08333333333,24.5,32.66666667,16.33333333
2023-02-02,19349.58333333333,23.7,31.6,15.8
2023-02-03,18216.583333333336,23.3,31.066666669999996,15.53333333
2023-02-04,17344.041666666668,22.4,29.866666670000004,14.93333333
2023-02-05,16949.874999999996,24.7,32.93333333,16.46666667
2023-02-06,19765.125,28.3,37.73333333,18.866666670000004
2023-02-07,21978.791666666668,29.3,39.06666667,19.53333333
2023-02-08,23456.749999999996,26.8,35.73333333,17.866666670000004
2023-02-09,23462.500000000007,26.7,35.6,17.8
2023-02-10,23384.500000000004,31.1,41.46666667,20.73333333
2023-02-11,23106.291666666668,32.2,42.93333333,21.46666667
2023-02-12,21123.583333333332,34.5,46.0,23.0
2023-02-13,22770.125,26.2,34.93333333,17.46666667
2023-02-14,21780.625000000004,25.8,34.4,17.2
2023-02-15,21508.708333333332,24.7,32.93333333,16.46666667
2023-02-16,18810.75,19.4,25.866666670000004,12.93333333
2023-02-17,16511.208333333336,11.1,14.8,7.4
2023-02-18,13457.416666666666,14.7,19.6,9.8
2023-02-19,13074.791666666666,20.4,27.2,13.6
2023-02-20,13241.250000000002,20.9,27.866666670000004,13.93333333
2023-02-21,14708.333333333332,24.2,32.26666667,16.13333333
2023-02-22,18839.833333333336,27.4,36.53333333,18.26666667
2023-02-23,18739.916666666664,25.4,33.86666667,16.93333333
2023-02-24,19196.625,23.7,31.6,15.8
2023-02-25,18616.0,24.7,32.93333333,16.46666667
2023-02-26,15958.499999999996,21.8,29.06666667,14.53333333
2023-02-27,18946.291666666668,24.1,32.13333333,16.06666667
2023-02-28,20345.333333333336,29.1,38.8,19.4
2023-03-01,22974.5,31.6,23.0,21.06666667
2023-03-02,23449.708333333325,31.6,23.0,21.06666667
2023-03-03,22657.708333333336,30.4,23.0,20.26666667
2023-03-04,21250.83333333334,30.5,23.0,20.33333333
2023-03-05,20451.416666666668,28.2,23.0,18.8
2023-03-06,23547.79166666667,29.5,23.0,19.66666667
2023-03-07,23202.41666666667,27.4,23.0,18.26666667
2023-03-08,22272.58333333333,28.7,23.0,19.133333329999996
2023-03-09,23509.41666666667,28.6,23.0,19.06666667
2023-03-10,23535.70833333333,31.4,23.0,20.93333333
2023-03-11,23347.874999999996,32.2,21.0,21.46666667
2023-03-12,23219.541666666664,32.3,21.0,21.53333333
2023-03-13,24413.70833333334,31.0,21.0,20.66666667
2023-03-14,24252.916666666664,31.4,21.0,20.93333333
2023-03-15,23071.624999999996,31.7,21.0,21.133333329999996
2023-03-16,21520.624999999996,30.3,21.0,20.2
2023-03-17,22650.166666666664,28.6,21.0,19.06666667
2023-03-18,21667.666666666664,27.4,21.0,18.26666667
2023-03-19,19179.916666666664,29.7,21.0,19.8
2023-03-20,19504.041666666668,27.7,21.0,18.46666667
2023-03-21,18256.625,26.8,20.0,17.866666670000004
2023-03-22,18138.583333333332,27.3,20.0,18.2
2023-03-23,17270.0,30.9,20.0,20.6
2023-03-24,15983.16666666667,31.8,20.0,21.2
2023-03-25,15241.666666666666,32.7,20.0,21.8
2023-03-26,13492.791666666666,30.8,20.0,20.53333333
